sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_tuned_Xgb,residuals_tuned_Xgb_abs,residuals_tuned_Xgb,resid_percent_Xgb,resid_percent_Xgb_abs
75,2.0,2,1,0,1,1,0,0,0,0, Centro , Sol ,1355,1312,3,19.33333333333333,6,0,1450.0,1340,110.0,110.0,7.586206896551724,7.586206896551724
82,3.0,1,5,0,0,0,1,1,0,0, Usera , Moscardó ,932,837,1,11.585365853658535,2,0,950.0,830,120.0,120.0,12.631578947368421,12.631578947368421
158,3.0,2,0,0,1,1,1,0,1,1, Centro , Malasaña-Universidad ,1355,1313,5,17.721518987341767,7,0,2800.0,2094,706.0,706.0,25.214285714285715,25.214285714285715
55,2.0,1,1,0,0,0,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,20.0,6,0,1100.0,924,176.0,176.0,16.0,16.0
40,1.0,1,0,0,1,1,0,0,0,0, Chamberí , Gaztambide ,1671,1448,3,16.25,6,0,650.0,861,211.0,-211.0,-32.46153846153846,32.46153846153846
95,3.0,2,1,1,0,0,1,0,0,0, Centro , Palacio ,1355,1370,1,13.68421052631579,6,0,1300.0,1414,114.0,-114.0,-8.76923076923077,8.76923076923077
138,4.0,2,1,1,1,1,1,0,0,0, San Blas , Salvador ,1071,2235,5,11.594202898550725,2,0,1600.0,1669,69.0,-69.0,-4.3125,4.3125
86,2.0,1,7,0,1,1,1,1,0,0, San Blas , Simancas ,1071,948,5,9.883720930232558,2,0,850.0,940,90.0,-90.0,-10.588235294117647,10.588235294117647
95,2.0,2,2,0,1,0,1,0,0,0, Chamberí , Almagro ,1671,2327,1,21.05263157894737,8,0,2000.0,2117,117.0,-117.0,-5.85,5.85
70,1.0,1,4,0,1,0,1,1,0,0, Centro , Huertas-Cortes ,1355,1450,3,15.714285714285715,7,0,1100.0,1307,207.0,-207.0,-18.818181818181817,18.818181818181817
55,1.0,1,0,0,0,1,0,1,1,0, Chamberí , Trafalgar ,1671,1474,3,19.09090909090909,7,0,1050.0,906,144.0,144.0,13.714285714285714,13.714285714285714
200,3.0,2,2,0,1,1,0,1,0,1, Retiro , Niño Jesús ,1790,2269,6,16.0,6,1,3200.0,2797,403.0,403.0,12.59375,12.59375
63,2.0,1,2,0,0,1,1,0,1,0, Fuencarral , Tres Olivos - Valverde ,1744,1286,3,12.539682539682538,2,0,790.0,856,66.0,-66.0,-8.354430379746836,8.354430379746836
60,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,15.833333333333336,8,0,950.0,1125,175.0,-175.0,-18.42105263157895,18.42105263157895
60,2.0,1,6,0,1,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,2,20.0,7,0,1200.0,1222,22.0,-22.0,-1.8333333333333333,1.8333333333333333
200,4.0,4,1,0,1,0,1,1,0,0, Moncloa , Aravaca ,2151,2367,2,13.0,4,0,2600.0,2884,284.0,-284.0,-10.923076923076923,10.923076923076923
90,3.0,2,7,0,0,1,1,0,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,1,12.222222222222221,4,0,1100.0,1405,305.0,-305.0,-27.727272727272727,27.727272727272727
230,4.0,4,7,1,1,1,1,1,0,1, Moncloa , Argüelles ,2151,1727,5,18.0,6,0,4140.0,3284,856.0,856.0,20.67632850241546,20.67632850241546
45,2.0,1,3,0,1,0,0,0,0,0, Chamberí , Almagro ,1671,2327,1,28.88888888888889,8,0,1300.0,1063,237.0,237.0,18.23076923076923,18.23076923076923
96,1.0,1,0,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,16.666666666666668,8,0,1600.0,1498,102.0,102.0,6.375,6.375
45,1.0,1,1,0,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,4,17.333333333333332,5,0,780.0,841,61.0,-61.0,-7.82051282051282,7.82051282051282
90,2.0,2,3,0,0,0,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,0,14.166666666666664,7,0,1275.0,1662,387.0,-387.0,-30.352941176470587,30.352941176470587
80,2.0,2,3,0,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,3,13.75,6,0,1100.0,1467,367.0,-367.0,-33.36363636363637,33.36363636363637
96,2.0,2,6,1,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,17.1875,6,0,1650.0,1685,35.0,-35.0,-2.121212121212121,2.121212121212121
70,2.0,1,4,0,1,1,1,0,1,0, Retiro , Estrella ,1790,1413,3,17.142857142857142,4,0,1200.0,1098,102.0,102.0,8.5,8.5
64,2.0,1,6,1,0,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,14.84375,7,0,950.0,1286,336.0,-336.0,-35.36842105263158,35.36842105263158
127,4.0,2,3,0,0,1,1,1,0,0, Carabanchel , Vista Alegre ,892,851,3,7.874015748031495,2,0,1000.0,1069,69.0,-69.0,-6.9,6.9
58,1.0,1,1,0,1,0,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,18.96551724137931,5,0,1100.0,990,110.0,110.0,10.0,10.0
105,3.0,2,7,0,1,1,1,1,1,0, Barrio de Salamanca , Goya ,2079,1759,4,15.238095238095234,7,0,1600.0,2293,693.0,-693.0,-43.3125,43.3125
134,3.0,2,6,0,0,1,1,1,0,1, Hortaleza , Conde Orgaz-Piovera ,2693,4039,5,9.701492537313431,5,0,1300.0,1632,332.0,-332.0,-25.53846153846154,25.53846153846154
175,3.0,3,4,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.142857142857142,8,0,3700.0,3551,149.0,149.0,4.027027027027027,4.027027027027027
80,2.0,2,1,0,0,0,1,0,1,0, Barrio de Salamanca , Lista ,2079,1715,1,24.0625,7,0,1925.0,1713,212.0,212.0,11.012987012987013,11.012987012987013
72,3.0,2,0,0,1,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,18.055555555555557,6,0,1300.0,1535,235.0,-235.0,-18.076923076923077,18.076923076923077
50,2.0,1,5,0,1,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,3,19.0,6,0,950.0,998,48.0,-48.0,-5.052631578947368,5.052631578947368
65,2.0,1,3,0,0,1,1,1,0,0, Chamberí , Gaztambide ,1671,1448,3,20.0,6,0,1300.0,1113,187.0,187.0,14.384615384615385,14.384615384615385
40,2.0,1,0,0,1,0,0,1,0,0, Arganzuela , Palos de Moguer ,1094,1075,3,22.15,6,0,886.0,874,12.0,12.0,1.3544018058690745,1.3544018058690745
83,2.0,1,4,1,1,1,1,1,1,1, Usera , Almendrales ,932,1108,7,14.457831325301207,3,0,1200.0,995,205.0,205.0,17.083333333333332,17.083333333333332
67,1.0,1,3,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,17.910447761194032,7,0,1200.0,1250,50.0,-50.0,-4.166666666666667,4.166666666666667
125,3.0,2,2,0,1,1,1,0,0,1, San Blas , Rejas ,1071,968,7,10.4,2,0,1300.0,1280,20.0,20.0,1.5384615384615385,1.5384615384615385
178,4.0,3,3,0,1,1,1,1,0,0, Retiro , Adelfas ,1790,1494,6,15.168539325842696,5,0,2700.0,2726,26.0,-26.0,-0.9629629629629629,0.9629629629629629
100,2.0,2,6,0,1,1,1,1,0,0, Chamartín , Castilla ,1950,1451,7,13.0,5,0,1300.0,1434,134.0,-134.0,-10.307692307692308,10.307692307692308
178,4.0,3,3,0,1,1,1,0,0,0, Retiro , Adelfas ,1790,1494,5,15.168539325842696,5,0,2700.0,2546,154.0,154.0,5.703703703703703,5.703703703703703
160,3.0,2,4,0,1,1,1,0,0,1, Barrio de Salamanca , Castellana ,2079,2512,3,13.125,8,0,2100.0,3065,965.0,-965.0,-45.95238095238095,45.95238095238095
61,2.0,1,2,0,1,0,1,0,0,1, Latina , Puerta del Ángel ,992,1047,3,12.295081967213116,5,0,750.0,956,206.0,-206.0,-27.466666666666665,27.466666666666665
50,2.0,1,2,0,1,1,1,0,0,0, San Blas , Arcos ,1071,861,3,14.5,2,0,725.0,767,42.0,-42.0,-5.793103448275862,5.793103448275862
84,2.0,2,5,0,1,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,3,17.261904761904766,6,0,1450.0,1674,224.0,-224.0,-15.448275862068966,15.448275862068966
240,4.0,4,2,1,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,20.625,8,0,4950.0,4067,883.0,883.0,17.838383838383837,17.838383838383837
105,3.0,2,1,0,1,1,1,1,0,0, Tetuán , Valdeacederas ,1190,934,4,11.666666666666664,5,0,1225.0,1358,133.0,-133.0,-10.857142857142858,10.857142857142858
53,1.0,1,2,0,0,1,1,0,0,0, Centro , Sol ,1355,1312,2,18.39622641509434,6,0,975.0,950,25.0,25.0,2.5641025641025643,2.5641025641025643
58,3.0,1,2,0,0,1,1,0,1,0, Puente de Vallecas , Numancia ,775,787,2,13.79310344827586,4,0,800.0,780,20.0,20.0,2.5,2.5
60,2.0,1,1,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,20.0,7,0,1200.0,1113,87.0,87.0,7.25,7.25
175,3.0,2,2,0,0,1,1,0,1,0, Centro , Palacio ,1355,1370,2,12.285714285714285,6,0,2150.0,2299,149.0,-149.0,-6.930232558139535,6.930232558139535
40,1.0,1,4,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,21.75,7,0,870.0,882,12.0,-12.0,-1.3793103448275863,1.3793103448275863
148,4.0,3,4,0,1,1,1,1,0,1, Hortaleza , Conde Orgaz-Piovera ,2693,4039,8,18.24324324324324,5,0,2700.0,2312,388.0,388.0,14.37037037037037,14.37037037037037
75,2.0,1,7,1,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,16.0,6,0,1200.0,1217,17.0,-17.0,-1.4166666666666667,1.4166666666666667
98,2.0,1,5,0,0,0,0,0,0,0, Centro , Sol ,1355,1312,0,15.306122448979592,6,0,1500.0,1273,227.0,227.0,15.133333333333333,15.133333333333333
60,1.0,1,2,0,1,1,1,0,1,0, Retiro , Jerónimos ,1790,3121,4,18.33333333333333,7,0,1100.0,1278,178.0,-178.0,-16.181818181818183,16.181818181818183
90,2.0,2,1,0,1,1,1,0,0,1, Villaverde , San Andrés ,843,796,7,8.833333333333334,1,0,795.0,932,137.0,-137.0,-17.232704402515722,17.232704402515722
100,2.0,2,2,0,1,1,1,0,1,1, Centro , Chueca-Justicia ,1355,1709,5,20.0,8,0,2000.0,2054,54.0,-54.0,-2.7,2.7
135,3.0,2,4,1,1,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,20.0,6,0,2700.0,2093,607.0,607.0,22.48148148148148,22.48148148148148
82,1.0,2,7,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,4,24.39024390243902,8,0,2000.0,1901,99.0,99.0,4.95,4.95
80,1.0,1,3,0,1,0,1,1,0,0, Tetuán , Valdeacederas ,1190,934,3,11.25,5,0,900.0,1029,129.0,-129.0,-14.333333333333334,14.333333333333334
108,2.0,2,1,0,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,27.31481481481481,8,0,2950.0,2197,753.0,753.0,25.52542372881356,25.52542372881356
138,3.0,2,6,0,1,1,1,0,0,1, Chamartín , El Viso ,1950,3136,4,15.217391304347824,7,0,2100.0,2199,99.0,-99.0,-4.714285714285714,4.714285714285714
55,1.0,1,0,0,1,1,0,1,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,27.272727272727273,8,0,1500.0,1418,82.0,82.0,5.466666666666667,5.466666666666667
157,3.0,2,5,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,16.560509554140133,7,0,2600.0,2479,121.0,121.0,4.653846153846154,4.653846153846154
65,1.0,1,2,0,1,1,1,0,0,1, Latina , Puerta del Ángel ,992,1047,5,13.846153846153848,5,0,900.0,1024,124.0,-124.0,-13.777777777777779,13.777777777777779
90,3.0,1,4,0,0,0,1,0,0,0, Chamberí , Arapiles ,1671,1325,0,17.777777777777782,7,0,1600.0,1547,53.0,53.0,3.3125,3.3125
90,3.0,2,2,0,1,1,1,0,0,0, Tetuán , Berruguete ,1190,935,3,14.444444444444445,5,0,1300.0,1338,38.0,-38.0,-2.923076923076923,2.923076923076923
98,3.0,2,2,0,1,1,1,0,1,1, Centro , Sol ,1355,1312,5,19.897959183673468,6,0,1950.0,1705,245.0,245.0,12.564102564102564,12.564102564102564
72,1.0,1,4,0,0,1,1,0,0,1, Tetuán , Ventilla-Almenara ,1190,1189,3,13.819444444444445,5,0,995.0,1016,21.0,-21.0,-2.1105527638190953,2.1105527638190953
47,1.0,1,2,0,1,0,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,17.02127659574468,7,0,800.0,964,164.0,-164.0,-20.5,20.5
40,1.0,1,3,1,1,1,0,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,32.5,7,0,1300.0,887,413.0,413.0,31.76923076923077,31.76923076923077
88,2.0,2,4,1,1,0,1,0,0,0, Chamberí , Arapiles ,1671,1325,2,17.045454545454547,7,0,1500.0,1603,103.0,-103.0,-6.866666666666666,6.866666666666666
89,2.0,2,1,0,0,1,1,0,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,3,14.438202247191011,4,0,1285.0,1272,13.0,13.0,1.0116731517509727,1.0116731517509727
67,1.0,1,3,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,19.402985074626862,7,0,1300.0,1210,90.0,90.0,6.923076923076923,6.923076923076923
120,2.0,2,3,0,1,1,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,3,16.666666666666668,7,0,2000.0,2084,84.0,-84.0,-4.2,4.2
108,2.0,2,3,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,20.37037037037037,8,0,2200.0,2408,208.0,-208.0,-9.454545454545455,9.454545454545455
72,2.0,1,1,0,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,1,15.972222222222221,6,0,1150.0,1202,52.0,-52.0,-4.521739130434782,4.521739130434782
180,3.0,3,3,0,0,1,1,1,0,0, Centro , Malasaña-Universidad ,1355,1313,2,11.111111111111109,7,0,2000.0,2578,578.0,-578.0,-28.9,28.9
150,3.0,2,5,1,1,1,1,0,0,1, Chamartín , El Viso ,1950,3136,5,16.666666666666668,7,0,2500.0,2485,15.0,15.0,0.6,0.6
140,3.0,3,1,1,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,4,32.142857142857146,6,0,4500.0,3996,504.0,504.0,11.2,11.2
64,1.0,2,4,1,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,31.25,8,0,2000.0,1781,219.0,219.0,10.95,10.95
71,2.0,1,0,0,0,1,1,1,0,0, Moncloa , Ciudad Universitaria ,2151,2786,3,14.084507042253524,5,0,1000.0,1014,14.0,-14.0,-1.4,1.4
55,1.0,1,5,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,2,22.72727272727273,7,0,1250.0,1515,265.0,-265.0,-21.2,21.2
93,3.0,2,3,0,1,1,1,0,0,0, Retiro , Adelfas ,1790,1494,3,16.666666666666668,5,0,1550.0,1434,116.0,116.0,7.483870967741935,7.483870967741935
83,2.0,2,2,0,0,1,1,0,0,1, Barajas , Timón ,1082,966,4,14.457831325301207,2,0,1200.0,945,255.0,255.0,21.25,21.25
200,3.0,2,6,1,0,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,3,13.5,6,0,2700.0,2631,69.0,69.0,2.5555555555555554,2.5555555555555554
78,3.0,2,2,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,21.66666666666667,7,0,1690.0,1834,144.0,-144.0,-8.520710059171599,8.520710059171599
84,2.0,1,2,0,1,1,1,0,1,0, Retiro , Estrella ,1790,1413,4,13.095238095238097,4,0,1100.0,1142,42.0,-42.0,-3.8181818181818183,3.8181818181818183
70,2.0,1,4,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,3,20.0,6,0,1400.0,1208,192.0,192.0,13.714285714285714,13.714285714285714
65,2.0,1,3,0,1,1,0,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,18.46153846153846,6,0,1200.0,1094,106.0,106.0,8.833333333333334,8.833333333333334
98,3.0,1,4,0,0,1,1,1,0,1, Arganzuela , Acacias ,1094,1044,4,12.5,5,0,1225.0,1293,68.0,-68.0,-5.551020408163265,5.551020408163265
65,3.0,1,1,0,1,1,1,0,0,0, Hortaleza , Canillas ,2693,2130,4,14.615384615384615,2,0,950.0,1019,69.0,-69.0,-7.2631578947368425,7.2631578947368425
60,0.0,1,0,0,1,0,0,1,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,14.833333333333336,6,0,890.0,954,64.0,-64.0,-7.191011235955056,7.191011235955056
65,1.0,1,7,1,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,23.07692307692308,6,0,1500.0,1526,26.0,-26.0,-1.7333333333333334,1.7333333333333334
52,1.0,1,2,0,1,0,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,3,20.19230769230769,7,0,1050.0,1136,86.0,-86.0,-8.19047619047619,8.19047619047619
75,2.0,1,1,0,1,0,1,1,1,0, Villaverde , San Andrés ,843,796,4,8.666666666666666,1,0,650.0,816,166.0,-166.0,-25.53846153846154,25.53846153846154
90,2.0,2,5,1,1,1,1,1,0,1, Chamartín , Nueva España ,1950,2310,6,17.777777777777782,6,0,1600.0,1650,50.0,-50.0,-3.125,3.125
100,3.0,2,3,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,18.0,7,0,1800.0,1799,1.0,1.0,0.05555555555555555,0.05555555555555555
63,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,15.873015873015873,8,0,1000.0,1130,130.0,-130.0,-13.0,13.0
40,1.0,1,2,0,1,1,0,0,0,0, Centro , Palacio ,1355,1370,2,16.875,6,0,675.0,883,208.0,-208.0,-30.814814814814813,30.814814814814813
49,2.0,1,0,1,1,0,1,0,0,0, Latina , Lucero ,992,964,2,20.204081632653057,2,0,990.0,774,216.0,216.0,21.818181818181817,21.818181818181817
60,1.0,1,0,0,0,0,1,0,0,0, Puente de Vallecas , San Diego ,775,729,0,11.666666666666664,3,0,700.0,691,9.0,9.0,1.2857142857142858,1.2857142857142858
72,2.0,2,2,0,0,0,1,1,0,0, Retiro , Ibiza ,1790,1462,3,24.305555555555557,7,0,1750.0,1604,146.0,146.0,8.342857142857143,8.342857142857143
265,4.0,3,2,1,1,1,1,1,0,1, Barrio de Salamanca , Recoletos ,2079,2933,5,18.49056603773585,8,0,4900.0,4001,899.0,899.0,18.346938775510203,18.346938775510203
128,1.0,2,0,0,1,1,0,1,0,0, Chamberí , Almagro ,1671,2327,4,16.40625,8,0,2100.0,2294,194.0,-194.0,-9.238095238095237,9.238095238095237
110,4.0,2,3,1,1,1,1,1,0,1, Latina , Puerta del Ángel ,992,1047,6,12.727272727272727,5,0,1400.0,1358,42.0,42.0,3.0,3.0
47,2.0,1,2,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,20.21276595744681,6,0,950.0,875,75.0,75.0,7.894736842105263,7.894736842105263
49,2.0,1,4,0,0,0,1,0,0,0, Puente de Vallecas , San Diego ,775,729,0,16.959183673469383,3,0,831.0,709,122.0,122.0,14.681107099879663,14.681107099879663
89,2.0,1,4,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,2,13.483146067415731,5,0,1200.0,1271,71.0,-71.0,-5.916666666666667,5.916666666666667
60,1.0,1,0,1,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,20.0,8,0,1200.0,1163,37.0,37.0,3.0833333333333335,3.0833333333333335
49,1.0,1,3,1,0,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,22.448979591836732,7,0,1100.0,953,147.0,147.0,13.363636363636363,13.363636363636363
47,1.0,1,3,1,1,0,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,18.08510638297872,6,0,850.0,1142,292.0,-292.0,-34.35294117647059,34.35294117647059
58,1.0,1,3,0,1,1,1,0,0,0, Arganzuela , Imperial ,1094,1092,2,14.655172413793107,5,0,850.0,909,59.0,-59.0,-6.9411764705882355,6.9411764705882355
42,1.0,1,3,1,1,0,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,19.047619047619047,7,0,800.0,854,54.0,-54.0,-6.75,6.75
105,3.0,2,0,0,1,0,1,0,0,1, Chamberí , Almagro ,1671,2327,2,16.19047619047619,8,0,1700.0,1847,147.0,-147.0,-8.647058823529411,8.647058823529411
50,1.0,1,4,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,3,18.0,6,0,900.0,926,26.0,-26.0,-2.888888888888889,2.888888888888889
94,2.0,1,3,1,0,0,1,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,1,13.297872340425535,5,0,1250.0,1220,30.0,30.0,2.4,2.4
70,1.0,1,0,0,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,3,12.857142857142858,7,0,900.0,1270,370.0,-370.0,-41.111111111111114,41.111111111111114
109,2.0,2,2,0,1,1,1,1,1,0, Centro , Sol ,1355,1312,5,22.93577981651376,6,0,2500.0,1690,810.0,810.0,32.4,32.4
110,2.0,2,5,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,22.09090909090909,7,0,2430.0,2228,202.0,202.0,8.312757201646091,8.312757201646091
60,2.0,1,3,0,1,1,1,0,0,0, Carabanchel , Puerta Bonita ,892,800,3,14.166666666666664,2,0,850.0,791,59.0,59.0,6.9411764705882355,6.9411764705882355
50,1.0,1,4,1,1,1,1,1,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,16.2,6,0,810.0,1264,454.0,-454.0,-56.04938271604938,56.04938271604938
70,1.0,1,3,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,38.457142857142856,8,0,2692.0,2180,512.0,512.0,19.01931649331352,19.01931649331352
40,1.0,1,4,0,0,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,30.0,7,0,1200.0,792,408.0,408.0,34.0,34.0
97,2.0,2,1,0,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,4,12.88659793814433,6,0,1250.0,1338,88.0,-88.0,-7.04,7.04
60,0.0,2,0,0,0,0,1,0,0,0, Fuencarral , Pilar ,1744,996,1,13.75,4,0,825.0,883,58.0,-58.0,-7.03030303030303,7.03030303030303
65,1.0,1,3,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,20.0,7,0,1300.0,1304,4.0,-4.0,-0.3076923076923077,0.3076923076923077
252,5.0,4,5,0,1,1,0,1,0,0, Moncloa , Valdezarza ,2151,1239,3,11.111111111111109,4,1,2800.0,2718,82.0,82.0,2.9285714285714284,2.9285714285714284
60,2.0,2,5,1,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,30.0,7,0,1800.0,1410,390.0,390.0,21.666666666666668,21.666666666666668
75,2.0,1,4,1,0,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,2,14.666666666666664,7,0,1100.0,1240,140.0,-140.0,-12.727272727272727,12.727272727272727
75,2.0,2,8,0,1,0,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,2,42.0,7,0,3150.0,2582,568.0,568.0,18.03174603174603,18.03174603174603
65,1.0,1,5,0,1,1,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,3,23.07692307692308,7,0,1500.0,1262,238.0,238.0,15.866666666666667,15.866666666666667
125,3.0,2,3,0,0,1,0,1,0,0, Barrio de Salamanca , Goya ,2079,1759,2,14.8,7,0,1850.0,1760,90.0,90.0,4.864864864864865,4.864864864864865
76,1.0,1,2,0,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,19.07894736842105,8,0,1450.0,1471,21.0,-21.0,-1.4482758620689655,1.4482758620689655
60,2.0,1,4,0,0,0,0,0,0,1, Centro , Palacio ,1355,1370,2,27.08333333333333,6,0,1625.0,983,642.0,642.0,39.50769230769231,39.50769230769231
70,3.0,1,1,0,0,0,1,1,0,0, Carabanchel , Opañel ,892,885,2,12.714285714285715,4,0,890.0,921,31.0,-31.0,-3.4831460674157304,3.4831460674157304
30,1.0,1,1,0,0,0,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,0,28.33333333333333,7,0,850.0,749,101.0,101.0,11.882352941176471,11.882352941176471
58,1.0,1,0,0,0,1,1,0,0,0, Ciudad Lineal , Pueblo Nuevo ,1263,899,2,15.517241379310345,3,0,900.0,761,139.0,139.0,15.444444444444445,15.444444444444445
151,3.0,2,5,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,18.21192052980133,6,0,2750.0,2365,385.0,385.0,14.0,14.0
95,3.0,2,5,0,0,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,14.73684210526316,5,0,1400.0,1364,36.0,36.0,2.5714285714285716,2.5714285714285716
43,1.0,1,3,0,0,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,19.767441860465123,6,0,850.0,853,3.0,-3.0,-0.35294117647058826,0.35294117647058826
75,2.0,1,3,0,1,1,1,1,1,0, Usera , Almendrales ,932,1108,6,11.333333333333336,3,0,850.0,933,83.0,-83.0,-9.764705882352942,9.764705882352942
136,3.0,2,4,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,13.235294117647056,2,0,1800.0,1755,45.0,45.0,2.5,2.5
89,2.0,2,4,0,1,1,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,3,11.123595505617976,7,0,990.0,1564,574.0,-574.0,-57.97979797979798,57.97979797979798
77,1.0,1,6,0,1,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,12.987012987012987,6,0,1000.0,1157,157.0,-157.0,-15.7,15.7
192,4.0,3,3,0,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,16.666666666666668,8,0,3200.0,3381,181.0,-181.0,-5.65625,5.65625
70,2.0,1,4,1,1,0,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,17.857142857142858,5,0,1250.0,1079,171.0,171.0,13.68,13.68
60,2.0,1,4,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,19.58333333333333,6,0,1175.0,1162,13.0,13.0,1.1063829787234043,1.1063829787234043
45,1.0,1,3,0,1,0,1,0,1,0, Centro , Sol ,1355,1312,3,18.88888888888889,6,0,850.0,952,102.0,-102.0,-12.0,12.0
34,1.0,1,1,0,0,1,0,0,0,0, Centro , Palacio ,1355,1370,2,22.058823529411764,6,0,750.0,774,24.0,-24.0,-3.2,3.2
61,1.0,1,4,0,1,1,1,1,1,0, Barrio de Salamanca , Lista ,2079,1715,4,16.393442622950822,7,0,1000.0,1270,270.0,-270.0,-27.0,27.0
75,2.0,1,1,0,0,1,1,0,1,0, Barrio de Salamanca , Guindalera ,2079,1349,3,18.666666666666668,6,0,1400.0,1131,269.0,269.0,19.214285714285715,19.214285714285715
130,3.0,2,2,1,1,1,1,1,1,0, Barrio de Salamanca , Recoletos ,2079,2933,5,15.384615384615385,8,0,2000.0,2287,287.0,-287.0,-14.35,14.35
87,2.0,1,1,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,16.091954022988507,6,0,1400.0,1345,55.0,55.0,3.9285714285714284,3.9285714285714284
